UserID,step,sleep,mood,date,quarter
515349,8513,316,0,2020-01-07,Q3
515514,9339,331,0,2020-01-07,Q3
516000,6783,0,0,2020-01-07,Q3
516026,2391,470,10,2020-01-07,Q3
516073,6683,434,0,2020-01-07,Q3
516240,12492,0,9,2020-01-07,Q3
516406,8747,367,0,2020-01-07,Q3
516478,11888,0,0,2020-01-07,Q3
516487,7736,380,0,2020-01-07,Q3
516561,7696,0,6,2020-01-07,Q3
516575,0,0,10,2020-01-07,Q3
516594,6030,371,8,2020-01-07,Q3
516672,13584,276,9,2020-01-07,Q3
516745,3912,0,0,2020-01-07,Q3
589933,60,256,0,2020-01-07,Q3
590148,7178,95,8,2020-01-07,Q3
590341,8333,291,9,2020-01-07,Q3
562523,13728,396,9,2020-01-07,Q3
562629,8897,425,0,2020-01-07,Q3
562643,11868,368,0,2020-01-07,Q3
562669,4277,285,6,2020-01-07,Q3
562695,11112,369,0,2020-01-07,Q3
562729,7010,0,0,2020-01-07,Q3
562862,11524,0,5,2020-01-07,Q3
513732,12681,419,0,2020-01-01,Q3
516406,3381,486,0,2020-01-01,Q3
511106,3489,494,0,2020-01-01,Q3
531621,8579,302,0,2020-01-01,Q3
530975,754,0,0,2020-01-01,Q3
584670,9408,220,0,2020-01-01,Q3
578274,5577,600,0,2020-01-01,Q3
564716,893,0,0,2020-01-08,Q3
564925,8627,0,6,2020-01-08,Q3
565072,11736,369,6,2020-01-08,Q3
565080,8880,327,0,2020-01-08,Q3
565365,9582,419,0,2020-01-08,Q3
565486,9964,312,0,2020-01-08,Q3
565508,11455,0,0,2020-01-08,Q3
565546,14493,446,8,2020-01-08,Q3
566069,12367,0,0,2020-01-08,Q3
566290,11542,508,8,2020-01-08,Q3
566297,0,0,6,2020-01-08,Q3
566514,2401,0,0,2020-01-08,Q3
566570,4639,0,8,2020-01-08,Q3
566612,5757,0,0,2020-01-08,Q3
566679,11671,417,8,2020-01-08,Q3
566783,6028,0,7,2020-01-08,Q3
566970,8696,292,7,2020-01-08,Q3
567339,6218,0,0,2020-01-08,Q3
567354,4633,497,8,2020-01-08,Q3
567401,7197,235,7,2020-01-08,Q3
524274,10744,406,0,2020-01-08,Q3
524337,6933,391,10,2020-01-08,Q3
524378,10271,328,9,2020-01-08,Q3
524402,13960,0,0,2020-01-08,Q3
524629,6667,388,0,2020-01-08,Q3
524662,6433,330,0,2020-01-08,Q3
524752,9526,0,0,2020-01-08,Q3
524858,14441,207,7,2020-01-08,Q3
524989,8368,369,7,2020-01-08,Q3
525231,5207,0,5,2020-01-08,Q3
525240,7642,457,7,2020-01-08,Q3
525245,13420,485,0,2020-01-08,Q3
525416,5376,0,0,2020-01-08,Q3
525475,7156,0,9,2020-01-08,Q3
525514,7851,0,0,2020-01-08,Q3
525750,0,0,10,2020-01-08,Q3
525921,25648,435,0,2020-01-08,Q3
525945,9116,327,0,2020-01-08,Q3
526001,10300,297,6,2020-01-08,Q3
526054,10659,316,10,2020-01-08,Q3
526084,14545,323,8,2020-01-08,Q3
526974,14,361,0,2020-01-08,Q3
527257,8714,276,0,2020-01-08,Q3
527419,9869,326,0,2020-01-08,Q3
527579,9393,370,8,2020-01-08,Q3
551433,6717,322,9,2020-01-07,Q3
551721,13120,0,0,2020-01-07,Q3
551789,9656,370,0,2020-01-07,Q3
552038,9407,373,0,2020-01-07,Q3
552315,1061,0,0,2020-01-07,Q3
552867,0,0,8,2020-01-07,Q3
553075,10081,0,0,2020-01-07,Q3
553417,8599,354,6,2020-01-07,Q3
553446,11668,0,0,2020-01-07,Q3
553519,10958,453,0,2020-01-07,Q3
553566,7705,91,0,2020-01-07,Q3
553615,2125,394,0,2020-01-07,Q3
553616,14930,482,0,2020-01-07,Q3
553665,19265,397,8,2020-01-07,Q3
553775,7378,0,0,2020-01-07,Q3
553925,6607,454,8,2020-01-07,Q3
553954,5241,0,9,2020-01-07,Q3
553955,13172,570,5,2020-01-07,Q3
553984,0,0,9,2020-01-07,Q3
590475,183,439,0,2020-01-07,Q3
590517,12635,347,8,2020-01-07,Q3
591158,12688,0,7,2020-01-07,Q3
591328,61,0,0,2020-01-07,Q3
591343,9240,346,8,2020-01-07,Q3
591364,7663,337,5,2020-01-07,Q3
591373,16527,196,8,2020-01-07,Q3
591467,10295,449,0,2020-01-07,Q3
591803,7484,459,7,2020-01-07,Q3
591979,8375,0,7,2020-01-07,Q3
592015,6187,0,0,2020-01-07,Q3
592204,8237,0,0,2020-01-07,Q3
592351,5874,69,0,2020-01-07,Q3
592361,10495,315,6,2020-01-07,Q3
593269,11604,0,0,2020-01-07,Q3
593359,7207,0,0,2020-01-07,Q3
593394,9010,408,0,2020-01-07,Q3
593411,17499,321,0,2020-01-07,Q3
527701,7114,344,0,2020-01-08,Q3
527921,5576,436,0,2020-01-08,Q3
527947,8537,238,0,2020-01-08,Q3
528128,7056,486,0,2020-01-08,Q3
528410,4604,327,7,2020-01-08,Q3
528529,7860,339,0,2020-01-08,Q3
528706,5342,480,6,2020-01-08,Q3
528719,9230,395,0,2020-01-08,Q3
528762,0,0,8,2020-01-08,Q3
528766,12553,0,9,2020-01-08,Q3
528865,7010,351,7,2020-01-08,Q3
528963,9316,596,0,2020-01-08,Q3
529293,12352,371,0,2020-01-08,Q3
529389,10696,349,7,2020-01-08,Q3
529499,8180,0,0,2020-01-08,Q3
529602,6209,336,9,2020-01-08,Q3
529751,13204,395,8,2020-01-08,Q3
554432,19447,204,7,2020-01-07,Q3
554505,7614,622,0,2020-01-07,Q3
554532,19203,0,8,2020-01-07,Q3
554663,8594,382,0,2020-01-07,Q3
555030,3011,0,0,2020-01-07,Q3
555143,3852,419,9,2020-01-07,Q3
555282,0,0,8,2020-01-07,Q3
555394,2033,0,0,2020-01-07,Q3
555424,9943,474,7,2020-01-07,Q3
555489,7788,371,8,2020-01-07,Q3
555560,5770,417,7,2020-01-07,Q3
555831,5222,458,0,2020-01-07,Q3
555843,8582,350,0,2020-01-07,Q3
555875,10766,338,7,2020-01-07,Q3
523169,2097,359,0,2020-01-07,Q3
523323,6,0,0,2020-01-07,Q3
523513,8850,479,6,2020-01-07,Q3
523703,10188,356,10,2020-01-07,Q3
523824,5562,561,8,2020-01-07,Q3
523867,12196,367,9,2020-01-07,Q3
523999,8696,325,8,2020-01-07,Q3
593519,9344,298,9,2020-01-07,Q3
593925,0,0,7,2020-01-07,Q3
593983,0,0,9,2020-01-07,Q3
594187,7041,636,0,2020-01-07,Q3
594333,6868,425,0,2020-01-07,Q3
594336,13630,547,7,2020-01-07,Q3
594468,4792,379,4,2020-01-07,Q3
594632,7438,393,7,2020-01-07,Q3
594845,6223,412,7,2020-01-07,Q3
594999,6081,477,5,2020-01-07,Q3
595061,269,363,9,2020-01-07,Q3
595144,7668,428,0,2020-01-07,Q3
529816,5814,0,7,2020-01-07,Q3
529885,9705,425,0,2020-01-07,Q3
529918,0,0,6,2020-01-07,Q3
529944,15487,515,8,2020-01-07,Q3
529999,0,0,7,2020-01-07,Q3
530088,8780,341,0,2020-01-07,Q3
530103,5818,415,0,2020-01-07,Q3
530204,6839,416,0,2020-01-07,Q3
530248,8190,387,7,2020-01-07,Q3
530364,8222,0,0,2020-01-07,Q3
530388,7164,435,0,2020-01-07,Q3
530436,11533,294,0,2020-01-07,Q3
530470,9687,0,0,2020-01-07,Q3
530525,15740,235,0,2020-01-07,Q3
530566,8712,383,0,2020-01-07,Q3
530711,12293,0,8,2020-01-07,Q3
530712,10406,0,0,2020-01-07,Q3
530975,13447,393,0,2020-01-07,Q3
530993,7962,345,6,2020-01-07,Q3
546316,10879,0,0,2020-01-05,Q3
546510,0,0,6,2020-01-05,Q3
546563,7479,486,0,2020-01-05,Q3
546638,6446,0,9,2020-01-05,Q3
546643,111,0,8,2020-01-05,Q3
546690,5048,408,0,2020-01-05,Q3
547089,13987,515,0,2020-01-05,Q3
547105,10283,350,0,2020-01-05,Q3
547337,10535,573,8,2020-01-05,Q3
547339,9583,511,0,2020-01-05,Q3
547452,3653,355,0,2020-01-05,Q3
547499,5740,0,5,2020-01-05,Q3
547621,10609,488,0,2020-01-05,Q3
547674,13144,499,0,2020-01-05,Q3
547733,10071,376,0,2020-01-05,Q3
547778,7328,480,0,2020-01-05,Q3
547805,0,0,8,2020-01-05,Q3
547873,1270,0,0,2020-01-05,Q3
548039,0,0,10,2020-01-05,Q3
548194,14258,466,6,2020-01-05,Q3
548297,6894,424,3,2020-01-05,Q3
548327,3356,462,0,2020-01-05,Q3
548356,6022,365,0,2020-01-05,Q3
548394,9168,489,8,2020-01-05,Q3
548401,9454,633,0,2020-01-05,Q3
548458,41,245,10,2020-01-05,Q3
548504,7057,415,8,2020-01-05,Q3
548566,9197,567,0,2020-01-05,Q3
548701,9278,267,0,2020-01-05,Q3
548711,3078,0,0,2020-01-05,Q3
548923,9981,332,0,2020-01-05,Q3
524125,0,0,8,2020-01-07,Q3
524214,0,0,8,2020-01-07,Q3
524274,7140,380,0,2020-01-07,Q3
524337,3240,0,10,2020-01-07,Q3
524378,7064,441,8,2020-01-07,Q3
524629,8059,413,0,2020-01-07,Q3
524662,8247,390,0,2020-01-07,Q3
524752,20969,0,0,2020-01-07,Q3
524858,18612,0,8,2020-01-07,Q3
524989,6597,261,7,2020-01-07,Q3
525231,9239,0,0,2020-01-07,Q3
525240,9982,150,3,2020-01-07,Q3
525245,6222,0,0,2020-01-07,Q3
525416,1516,0,0,2020-01-07,Q3
525475,5416,0,7,2020-01-07,Q3
525514,6605,0,0,2020-01-07,Q3
525921,16773,491,8,2020-01-07,Q3
525945,8311,328,0,2020-01-07,Q3
526001,6820,0,7,2020-01-07,Q3
526054,16986,331,10,2020-01-07,Q3
526084,17840,372,8,2020-01-07,Q3
526806,0,0,4,2020-01-07,Q3
526974,13,355,0,2020-01-07,Q3
527257,8131,420,7,2020-01-07,Q3
527395,5377,0,0,2020-01-07,Q3
527419,7141,383,0,2020-01-07,Q3
530088,7562,445,0,2020-01-01,Q3
531259,9361,460,0,2020-01-07,Q3
531395,1002,0,0,2020-01-07,Q3
531424,11384,0,5,2020-01-07,Q3
531484,8499,0,0,2020-01-07,Q3
531621,6088,348,0,2020-01-07,Q3
531962,0,0,9,2020-01-07,Q3
532054,7534,0,10,2020-01-07,Q3
532223,9186,400,0,2020-01-07,Q3
532433,11703,390,0,2020-01-07,Q3
532613,8498,403,0,2020-01-07,Q3
532668,6582,582,0,2020-01-07,Q3
532737,6627,432,0,2020-01-07,Q3
532966,9991,0,7,2020-01-07,Q3
533073,3368,428,0,2020-01-07,Q3
533141,9378,518,0,2020-01-07,Q3
533316,0,0,9,2020-01-07,Q3
533355,6924,510,0,2020-01-07,Q3
533376,7351,502,0,2020-01-07,Q3
533515,12892,471,8,2020-01-07,Q3
533576,7445,422,6,2020-01-07,Q3
533642,4572,280,8,2020-01-07,Q3
533668,16721,378,2,2020-01-07,Q3
533992,12209,242,0,2020-01-07,Q3
559034,11808,0,0,2020-01-01,Q3
585198,15097,0,0,2020-01-01,Q3
591536,5660,485,0,2020-01-01,Q3
555920,4478,0,0,2020-01-05,Q3
555957,9,0,0,2020-01-05,Q3
556005,4170,460,8,2020-01-05,Q3
556209,4109,0,0,2020-01-05,Q3
556210,8355,0,0,2020-01-05,Q3
556801,7629,513,8,2020-01-05,Q3
557308,6529,0,0,2020-01-05,Q3
557519,5154,340,0,2020-01-05,Q3
557604,10889,394,9,2020-01-05,Q3
558011,4162,505,10,2020-01-05,Q3
558131,5312,415,7,2020-01-05,Q3
558323,7363,347,9,2020-01-05,Q3
558392,1936,469,0,2020-01-05,Q3
558493,7,0,0,2020-01-05,Q3
558563,13656,424,9,2020-01-05,Q3
558621,70,0,0,2020-01-05,Q3
558668,2488,565,5,2020-01-05,Q3
558698,0,0,10,2020-01-05,Q3
558718,13867,455,0,2020-01-05,Q3
558746,5898,382,0,2020-01-05,Q3
558847,9133,375,7,2020-01-05,Q3
527579,8933,486,0,2020-01-07,Q3
527701,9465,575,0,2020-01-07,Q3
527921,5172,457,0,2020-01-07,Q3
527947,4716,0,7,2020-01-07,Q3
528128,8143,419,0,2020-01-07,Q3
528410,6120,334,0,2020-01-07,Q3
528529,5196,372,0,2020-01-07,Q3
528706,9929,433,0,2020-01-07,Q3
528719,10388,288,0,2020-01-07,Q3
528766,8219,431,10,2020-01-07,Q3
528865,7427,345,0,2020-01-07,Q3
528963,10617,0,7,2020-01-07,Q3
529293,11824,298,6,2020-01-07,Q3
529389,8016,372,0,2020-01-07,Q3
529499,6549,0,0,2020-01-07,Q3
529602,7275,497,9,2020-01-07,Q3
529751,6569,376,7,2020-01-07,Q3
550920,4055,380,0,2020-01-01,Q3
